Percent Of Enrollments from Low-Income Families,,,,,,,,,
,,,,,,,,,
School Level,,,,,,,,,
Year: 2021-2022,,,,,,,,,
SUBMITTING AUN,LEA NAME,LEA TYPE,SCHOOL NUMBER,SCHOOL NAME,TOTAL ENROLLMENT,LOW INCOME ENROLLMENT,PERCENT OF ENROLLMENT FROM LOW INCOME FAMILIES,,
117576303,Sullivan County SD,SD,4030,Sullivan Co JSHS,271,121,44.6%,,
116606707,SUN Area Technical Institute,CTC,5355,SUN Area Technical Institute,296,97,32.8%,,
116493130,Susq-Cyber CS,CS,7567,Susq-Cyber CS,71,37,52.1%,,
119586503,Susquehanna Community SD,SD,6885,Susquehanna Community El Sch,464,260,56.0%,,
119586503,Susquehanna Community SD,SD,4054,Susquehanna Community JSHS,327,200,61.2%,,
119584707,Susquehanna County CTC,CTC,7106,Susquehanna County CTC,357,188,52.7%,,
115228303,Susquehanna Township SD,SD,4945,Sara Lindemuth El Sch,749,422,56.3%,,
115228303,Susquehanna Township SD,SD,1806,Susquehanna Twp HS,764,385,50.4%,,
115228303,Susquehanna Township SD,SD,1805,Susquehanna Twp MS,693,369,53.2%,,
115228303,Susquehanna Township SD,SD,1802,Thomas W Holtzman Jr El Sch,765,455,59.5%,,
115506003,Susquenita SD,SD,6608,Susquenita El Sch,685,268,39.1%,,
115506003,Susquenita SD,SD,3589,Susquenita HS,469,133,28.4%,,
115506003,Susquenita SD,SD,7367,Susquenita MS,566,200,35.3%,,
115223050,Sylvan Heights Science CS,CS,7551,Sylvan Heights Science CS,213,174,81.7%,,
192518422,Tacony Academy CS,CS,8126,Tacony Academy CS,1075,514,47.8%,,
129547603,Tamaqua Area SD,SD,7662,Tamaqua Area MS,445,253,56.9%,,
129547603,Tamaqua Area SD,SD,5070,Tamaqua Area SHS,681,313,46.0%,,
129547603,Tamaqua Area SD,SD,7031,Tamaqua El Sch,668,421,63.0%,,
129547603,Tamaqua Area SD,SD,3948,West Penn Twp El Sch,298,140,47.0%,,
126511530,TECH Freire CS,CS,8359,TECH Freire CS,513,457,89.1%,,
102020003,The New Academy CS,CS,7846,The New Academy CS,84,5,6.0%,,
126515691,The Philadelphia CS for Arts and Science,CS,8252,The Philadelphia CS for Arts and Science,972,791,81.4%,,
105620001,Tidioute Community CS,CS,7833,Tidioute Community CS,290,156,53.8%,,
106617203,Titusville Area SD,SD,7363,Early Childhood Lc,230,132,57.4%,,
106617203,Titusville Area SD,SD,1666,Hydetown El Sch,213,119,55.9%,,
106617203,Titusville Area SD,SD,1663,Main Street El Sch,251,154,61.4%,,
106617203,Titusville Area SD,SD,6168,Pleasantville El Sch,205,109,53.2%,,
106617203,Titusville Area SD,SD,7601,Titusville MS,450,230,51.1%,,
106617203,Titusville Area SD,SD,1668,Titusville SHS,552,258,46.7%,,
117086503,Towanda Area SD,SD,4811,Morrow El Sch,349,194,55.6%,,
117086503,Towanda Area SD,SD,7862,Towanda Area El Sch,461,281,61.0%,,
117086503,Towanda Area SD,SD,5208,Towanda Area JSHS,696,434,62.4%,,
124157802,Tredyffrin-Easttown SD,SD,4690,Beaumont El Sch,465,17,3.7%,,
124157802,Tredyffrin-Easttown SD,SD,1423,Conestoga SHS,2335,165,7.1%,,
124157802,Tredyffrin-Easttown SD,SD,1434,Devon El Sch,396,13,3.3%,,
124157802,Tredyffrin-Easttown SD,SD,1439,Hillside El Sch,440,30,6.8%,,
124157802,Tredyffrin-Easttown SD,SD,1440,New Eagle El Sch,505,16,3.2%,,
124157802,Tredyffrin-Easttown SD,SD,1421,Tredyffrin-Easttown MS,1052,69,6.6%,,
124157802,Tredyffrin-Easttown SD,SD,1438,Valley Forge El Sch,580,33,5.7%,,
124157802,Tredyffrin-Easttown SD,SD,4689,Valley Forge MS,1141,75,6.6%,,
101638003,Trinity Area SD,SD,4276,Trinity East El Sch,405,98,24.2%,,
101638003,Trinity Area SD,SD,6638,Trinity MS,759,317,41.8%,,
101638003,Trinity Area SD,SD,7402,Trinity North El Sch,391,236,60.4%,,
101638003,Trinity Area SD,SD,6012,Trinity SHS,1059,379,35.8%,,
101638003,Trinity Area SD,SD,7424,Trinity South El Sch,249,88,35.3%,,
101638003,Trinity Area SD,SD,7388,Trinity West El Sch,412,219,53.2%,,
129547803,Tri-Valley SD,SD,3955,Hegins-Hubley El Sch,325,123,37.8%,,
129547803,Tri-Valley SD,SD,3954,Mahantongo El Sch,136,40,29.4%,,
129547803,Tri-Valley SD,SD,3957,Tri-Valley JSHS,431,142,32.9%,,
117086653,Troy Area SD,SD,1000,Troy Area JSHS,628,313,49.8%,,
117086653,Troy Area SD,SD,8192,Troy Intrmd Sch,441,246,55.8%,,
117086653,Troy Area SD,SD,0996,W R Croman Primary Sch,311,177,56.9%,,
114068003,Tulpehocken Area SD,SD,6321,Bethel El Sch,301,149,49.5%,,
114068003,Tulpehocken Area SD,SD,6322,Penn Bernville El Sch,341,122,35.8%,,
114068003,Tulpehocken Area SD,SD,4670,Tulpehocken JSHS,674,268,39.8%,,
118667503,Tunkhannock Area SD,SD,8445,Tunkhannock Area Intermediate Sch,592,395,66.7%,,
118667503,Tunkhannock Area SD,SD,8443,Tunkhannock Area Primary Cntr,439,346,78.8%,,
118667503,Tunkhannock Area SD,SD,5271,Tunkhannock HS,896,404,45.1%,,
118667503,Tunkhannock Area SD,SD,8444,Tunkhannock STEM Academy,148,70,47.3%,,
108568404,Turkeyfoot Valley Area SD,SD,6215,Turkeyfoot Valley Area El Sch,144,89,61.8%,,
108568404,Turkeyfoot Valley Area SD,SD,6216,Turkeyfoot Valley Area JSHS,129,74,57.4%,,
111000000,Tuscarora IU 11,IU,0000,Tuscarora IU 11,122,122,100.0%,,
112286003,Tuscarora SD,SD,6280,James Buchanan HS,713,283,39.7%,,
112286003,Tuscarora SD,SD,6281,James Buchanan MS,549,247,45.0%,,
112286003,Tuscarora SD,SD,6282,Mercersburg El Sch,239,97,40.6%,,
112286003,Tuscarora SD,SD,2221,Montgomery El Sch,224,91,40.6%,,
112286003,Tuscarora SD,SD,2222,Mountain View El Sch,223,109,48.9%,,
112286003,Tuscarora SD,SD,2226,St Thomas El Sch,297,178,59.9%,,
108058003,Tussey Mountain SD,SD,0752,Tussey Mountain EL,391,240,61.4%,,
108058003,Tussey Mountain SD,SD,0753,Tussey Mountain HS,291,186,63.9%,,
108058003,Tussey Mountain SD,SD,8411,Tussey Mountain MS,271,166,61.3%,,
114068103,Twin Valley SD,SD,0872,Honey Brook El Ctr,307,108,35.2%,,
114068103,Twin Valley SD,SD,0868,Robeson El Ctr,363,121,33.3%,,
114068103,Twin Valley SD,SD,5029,Twin Valley El Ctr,404,135,33.4%,,
114068103,Twin Valley SD,SD,0873,Twin Valley HS,1035,300,29.0%,,
114068103,Twin Valley SD,SD,7328,Twin Valley MS,944,310,32.8%,,
108078003,Tyrone Area SD,SD,7614,Tyrone Area El Sch,742,388,52.3%,,
108078003,Tyrone Area SD,SD,0949,Tyrone Area HS,549,250,45.5%,,
108078003,Tyrone Area SD,SD,7518,Tyrone Area MS,552,255,46.2%,,
104377003,Union Area SD,SD,2712,Union Area HS,189,91,48.1%,,
104377003,Union Area SD,SD,7083,Union Area MS,171,101,59.1%,,
104377003,Union Area SD,SD,2709,Union Memorial El Sch,366,223,60.9%,,
105259103,Union City Area SD,SD,6795,Union City El Sch,463,322,69.5%,,
105259103,Union City Area SD,SD,2075,Union City HS,331,216,65.3%,,
105259103,Union City Area SD,SD,7289,Union City MS,224,161,71.9%,,
106169003,Union SD,SD,8473,Sligo El Sch,266,180,67.7%,,
106169003,Union SD,SD,1501,Union HS,303,185,61.1%,,
101268003,Uniontown Area SD,SD,6933,A J McMullen Sch,159,123,77.4%,,
101268003,Uniontown Area SD,SD,2182,Ben Franklin Sch,474,418,88.2%,,
101268003,Uniontown Area SD,SD,6007,Franklin Sch,148,100,67.6%,,
101268003,Uniontown Area SD,SD,7933,Lafayette El Sch,284,279,98.2%,,
101268003,Uniontown Area SD,SD,7934,Lafayette MS,163,158,96.9%,,
101268003,Uniontown Area SD,SD,2137,Marclay Sch,101,79,78.2%,,
101268003,Uniontown Area SD,SD,2139,Menallen Sch,288,226,78.5%,,
101268003,Uniontown Area SD,SD,2184,Uniontown Area SHS,726,687,94.6%,,
101268003,Uniontown Area SD,SD,2185,Wharton Sch,181,128,70.7%,,
124158503,Unionville-Chadds Ford SD,SD,1441,Chadds Ford El Sch,346,19,5.5%,,
124158503,Unionville-Chadds Ford SD,SD,6719,Charles F Patton MS,976,83,8.5%,,
124158503,Unionville-Chadds Ford SD,SD,7214,Hillendale El Sch,373,17,4.6%,,
124158503,Unionville-Chadds Ford SD,SD,7736,Pocopson El Sch,512,15,2.9%,,
124158503,Unionville-Chadds Ford SD,SD,1442,Unionville El Sch,344,34,9.9%,,
124158503,Unionville-Chadds Ford SD,SD,1443,Unionville HS,1351,113,8.4%,,
128328003,United SD,SD,6680,United El Sch,476,266,55.9%,,
128328003,United SD,SD,2358,United JSHS,449,174,38.8%,,
126512674,Universal Alcorn CS,CS,8287,Universal Alcorn CS,524,522,99.6%,,
126519434,Universal Audenried CS,CS,8195,Universal Audenried CS,543,543,100.0%,,
168513758,Universal Bluford CS,CS,8145,Universal Bluford CS,488,487,99.8%,,
126517442,Universal Creighton CS,CS,8251,Universal Creighton CS,703,703,100.0%,,
103519376,Universal Daroff CS,CS,8146,Universal Daroff CS,626,624,99.7%,,
126513210,Universal Institute CS,CS,7580,Universal Institute CS,574,419,73.0%,,
126513415,Universal Vare CS,CS,8196,Universal Vare CS,218,218,100.0%,,
112018523,Upper Adams SD,SD,7938,Biglerville El Sch,443,227,51.2%,,
112018523,Upper Adams SD,SD,0021,Biglerville HS,549,209,38.1%,,
112018523,Upper Adams SD,SD,8480,Upper Adams Intrmdt Sch,383,174,45.4%,,
112018523,Upper Adams SD,SD,7437,Upper Adams MS,258,96,37.2%,,
122099007,Upper Bucks County Technical School,CTC,4699,Upper Bucks County Technical School,788,294,37.3%,,
125239452,Upper Darby SD,SD,1959,Aronimink El Sch,267,120,44.9%,,
125239452,Upper Darby SD,SD,1970,Beverly Hills MS,1539,1113,72.3%,,
125239452,Upper Darby SD,SD,1960,Bywood El Sch,667,477,71.5%,,
125239452,Upper Darby SD,SD,7943,Charles Kelly El Sch,340,247,72.6%,,
125239452,Upper Darby SD,SD,1971,Drexel Hill MS,1325,733,55.3%,,
125239452,Upper Darby SD,SD,1964,Garrettford El Sch,554,284,51.3%,,
125239452,Upper Darby SD,SD,1965,Highland Park El Sch,705,467,66.2%,,
125239452,Upper Darby SD,SD,1966,Hillcrest El Sch,598,257,43.0%,,
125239452,Upper Darby SD,SD,7359,Primos El Sch,491,228,46.4%,,
125239452,Upper Darby SD,SD,1968,Stonehurst Hills El Sch,488,347,71.1%,,
125239452,Upper Darby SD,SD,7480,Upper Darby Kdg Ctr,580,1,0.2%,,
125239452,Upper Darby SD,SD,1972,Upper Darby SHS,3987,2336,58.6%,,
125239452,Upper Darby SD,SD,7845,Walter M Senkow El Sch,271,198,73.1%,,
125239452,Upper Darby SD,SD,1969,Westbrook Park El Sch,499,257,51.5%,,
115229003,Upper Dauphin Area SD,SD,7263,Upper Dauphin Area El Sch,385,197,51.2%,,
115229003,Upper Dauphin Area SD,SD,6340,Upper Dauphin Area HS,343,147,42.9%,,
115229003,Upper Dauphin Area SD,SD,6339,Upper Dauphin Area MS,303,130,42.9%,,
123468303,Upper Dublin SD,SD,3385,Fitzwater El Sch,425,68,16.0%,,
123468303,Upper Dublin SD,SD,5251,Fort Washington El Sch,505,57,11.3%,,
123468303,Upper Dublin SD,SD,3382,Jarrettown El Sch,428,35,8.2%,,
123468303,Upper Dublin SD,SD,7652,Maple Glen El Sch,451,46,10.2%,,
123468303,Upper Dublin SD,SD,4943,Sandy Run MS,928,120,12.9%,,
123468303,Upper Dublin SD,SD,5078,Upper Dublin HS,1320,204,15.5%,,
123468402,Upper Merion Area SD,SD,6468,Bridgeport El Sch,285,205,71.9%,,
123468402,Upper Merion Area SD,SD,4832,Caley El Sch,391,90,23.0%,,
123468402,Upper Merion Area SD,SD,3389,Candlebrook El Sch,325,96,29.5%,,
123468402,Upper Merion Area SD,SD,8426,Gulph EL Sch,452,183,40.5%,,
123468402,Upper Merion Area SD,SD,3391,Roberts El Sch,295,77,26.1%,,
123468402,Upper Merion Area SD,SD,3395,Upper Merion HS,1293,498,38.5%,,
123468402,Upper Merion Area SD,SD,3394,Upper Merion MS,1296,539,41.6%,,
123468503,Upper Moreland Township SD,SD,8492,Upper Moreland El Sch,1534,498,32.5%,,
123468503,Upper Moreland Township SD,SD,3401,Upper Moreland HS,982,307,31.3%,,
123468503,Upper Moreland Township SD,SD,5249,Upper Moreland MS,790,283,35.8%,,
123468603,Upper Perkiomen SD,SD,7073,Hereford El Sch,482,187,38.8%,,
123468603,Upper Perkiomen SD,SD,7264,Marlborough El Sch,442,103,23.3%,,
123468603,Upper Perkiomen SD,SD,8468,Upper Perkiomen 4th and 5th Grade Center,487,138,28.3%,,
123468603,Upper Perkiomen SD,SD,5081,Upper Perkiomen HS,1021,287,28.1%,,
123468603,Upper Perkiomen SD,SD,3406,Upper Perkiomen MS,790,244,30.9%,,
103029203,Upper Saint Clair SD,SD,5195,Baker El Sch,446,39,8.7%,,
103029203,Upper Saint Clair SD,SD,5196,Boyce MS,592,54,9.1%,,
103029203,Upper Saint Clair SD,SD,0490,Eisenhower El Sch,525,43,8.2%,,
103029203,Upper Saint Clair SD,SD,0491,Fort Couch MS,603,64,10.6%,,
103029203,Upper Saint Clair SD,SD,4859,Streams El Sch,435,36,8.3%,,
103029203,Upper Saint Clair SD,SD,0492,Upper Saint Clair HS,1315,152,11.6%,,
103023090,Urban Academy of Greater Pittsburgh CS,CS,7563,Urban Academy of Greater Pittsburgh CS,310,171,55.2%,,
102023080,Urban Pathways 6-12 CS,CS,7562,Urban Pathways 6-12 CS,293,238,81.2%,,
103028246,Urban Pathways K-5 College CS,CS,8194,Urban Pathways K-5 College CS,306,264,86.3%,,
106618603,Valley Grove SD,SD,4126,Rocky Grove JSHS,374,205,54.8%,,
106618603,Valley Grove SD,SD,7920,Valley Grove El Sch,425,222,52.2%,,
119358403,Valley View SD,SD,6776,Valley View El Ctr,519,227,43.7%,,
119358403,Valley View SD,SD,6775,Valley View HS,793,321,40.5%,,
119358403,Valley View SD,SD,7487,Valley View Intrmd Sch,513,235,45.8%,,
119358403,Valley View SD,SD,7283,Valley View MS,544,249,45.8%,,
106619107,Venango Technology Center,CTC,5162,Venango Technology Center,535,361,67.5%,,
141019741,Vida CS,CS,8128,Vida CS,227,137,60.4%,,
125233517,Vision Academy CS,CS,8338,Vision Academy CS,426,357,83.8%,,
119648303,Wallenpaupack Area SD,SD,4310,Wallenpaupack Area HS,1002,492,49.1%,,
119648303,Wallenpaupack Area SD,SD,6956,Wallenpaupack Area MS,672,354,52.7%,,
119648303,Wallenpaupack Area SD,SD,7169,Wallenpaupack North Intrmd Sch,452,240,53.1%,,
119648303,Wallenpaupack Area SD,SD,7417,Wallenpaupack Pri Sch,434,240,55.3%,,
119648303,Wallenpaupack Area SD,SD,4305,Wallenpaupack South El Sch,256,153,59.8%,,
125239603,Wallingford-Swarthmore SD,SD,1905,Nether Providence El Sch,504,112,22.2%,,
125239603,Wallingford-Swarthmore SD,SD,5287,Strath Haven HS,1223,215,17.6%,,
125239603,Wallingford-Swarthmore SD,SD,1908,Strath Haven MS,870,135,15.5%,,
125239603,Wallingford-Swarthmore SD,SD,1952,Swarthmore-Rutledge Sch,559,57,10.2%,,
125239603,Wallingford-Swarthmore SD,SD,1906,Wallingford El Sch,553,33,6.0%,,
105628007,Warren County AVTS,CTC,5356,Warren County AVTS,325,165,50.8%,,
105628302,Warren County SD,SD,4148,Beaty-Warren MS,669,351,52.5%,,
105628302,Warren County SD,SD,8335,Eisenhower El Sch,325,139,42.8%,,
105628302,Warren County SD,SD,4143,Eisenhower M/HS,442,151,34.2%,,
105628302,Warren County SD,SD,8290,Sheffield Area El Sch,205,115,56.1%,,
105628302,Warren County SD,SD,4146,Sheffield M/HS,246,130,52.8%,,
105628302,Warren County SD,SD,7843,Warren Area El Ctr,705,434,61.6%,,
105628302,Warren County SD,SD,4149,Warren Area HS,703,331,47.1%,,
105628302,Warren County SD,SD,4133,Youngsville El Sch,308,164,53.2%,,
105628302,Warren County SD,SD,4135,Youngsville MS/HS,344,178,51.7%,,
116498003,Warrior Run SD,SD,8373,Turbotville El Sch,435,197,45.3%,,
116498003,Warrior Run SD,SD,5103,Warrior Run HS,477,187,39.2%,,
116498003,Warrior Run SD,SD,3575,Warrior Run MS,534,226,42.3%,,
113369003,Warwick SD,SD,2661,John Beck El Sch,450,106,23.6%,,
113369003,Warwick SD,SD,7420,John R Bonfield El Sch,519,206,39.7%,,
113369003,Warwick SD,SD,4823,Kissel Hill El Sch,552,146,26.4%,,
113369003,Warwick SD,SD,2660,Lititz El Sch,456,160,35.1%,,
113369003,Warwick SD,SD,5336,Warwick MS,592,176,29.7%,,
113369003,Warwick SD,SD,2663,Warwick SHS,1308,353,27.0%,,
101638803,Washington SD,SD,4286,Washington HS,418,267,63.9%,,
101638803,Washington SD,SD,6912,Washington Junior High School,219,158,72.1%,,
101638803,Washington SD,SD,7456,Washington Park El Sch,852,653,76.6%,,
105259703,Wattsburg Area SD,SD,6148,Seneca HS,442,126,28.5%,,
105259703,Wattsburg Area SD,SD,7475,Wattsburg Area El Ctr,471,195,41.4%,,
105259703,Wattsburg Area SD,SD,6654,Wattsburg Area MS,416,153,36.8%,,
119648703,Wayne Highlands SD,SD,6424,Damascus Area Sch,269,95,35.3%,,
119648703,Wayne Highlands SD,SD,4295,Honesdale HS,679,277,40.8%,,
119648703,Wayne Highlands SD,SD,7446,Lakeside Elementary School,390,193,49.5%,,
119648703,Wayne Highlands SD,SD,6425,Preston Sch,153,77,50.3%,,
119648703,Wayne Highlands SD,SD,4291,Stourbridge Primary Ctr,405,211,52.1%,,
119648703,Wayne Highlands SD,SD,6865,Wayne Highlands MS,381,168,44.1%,,
112289003,Waynesboro Area SD,SD,2233,Fairview Avenue El Sch,613,378,61.7%,,
112289003,Waynesboro Area SD,SD,2234,Hooverville El Sch,346,170,49.1%,,
112289003,Waynesboro Area SD,SD,2238,Mowrey El Sch,501,236,47.1%,,
112289003,Waynesboro Area SD,SD,5330,Summitview El Sch,425,172,40.5%,,
112289003,Waynesboro Area SD,SD,8408,Waynesboro Area MS,1075,524,48.7%,,
112289003,Waynesboro Area SD,SD,2243,Waynesboro Area SHS,1383,574,41.5%,,
121139004,Weatherly Area SD,SD,6446,Weatherly Area El Sch,319,172,53.9%,,
121139004,Weatherly Area SD,SD,6838,Weatherly Area MS,123,76,61.8%,,
121139004,Weatherly Area SD,SD,1327,Weatherly Area SHS,164,87,53.0%,,
117598503,Wellsboro Area SD,SD,4075,Charlotte Lappla El Sch,186,90,48.4%,,
117598503,Wellsboro Area SD,SD,5095,Don Gill El Sch,306,128,41.8%,,
117598503,Wellsboro Area SD,SD,4079,Rock L Butler MS,493,207,42.0%,,
117598503,Wellsboro Area SD,SD,4080,Wellsboro Area HS,437,165,37.8%,,
103029403,West Allegheny SD,SD,7760,Donaldson Elem Sch,590,136,23.1%,,
103029403,West Allegheny SD,SD,5366,McKee El Sch,463,149,32.2%,,
103029403,West Allegheny SD,SD,6895,West Allegheny MS,787,196,24.9%,,
103029403,West Allegheny SD,SD,0509,West Allegheny SHS,992,244,24.6%,,
103029403,West Allegheny SD,SD,5367,Wilson El Sch,484,117,24.2%,,
110179003,West Branch Area SD,SD,6599,West Branch Area El Sch,351,139,39.6%,,
110179003,West Branch Area SD,SD,1566,West Branch Area HS,322,145,45.0%,,
110179003,West Branch Area SD,SD,8456,West Branch MS,278,110,39.6%,,
124159002,West Chester Area SD,SD,1452,E N Peirce MS,1038,196,18.9%,,
124159002,West Chester Area SD,SD,1392,East Bradford El Sch,455,82,18.0%,,
124159002,West Chester Area SD,SD,1395,East Goshen El Sch,504,75,14.9%,,
124159002,West Chester Area SD,SD,1456,Exton El Sch,446,58,13.0%,,
124159002,West Chester Area SD,SD,1454,Fern Hill El Sch,399,83,20.8%,,
124159002,West Chester Area SD,SD,4812,Glen Acres El Sch,474,107,22.6%,,
124159002,West Chester Area SD,SD,8491,Greystone El Sch,489,105,21.5%,,
124159002,West Chester Area SD,SD,6910,Hillsdale El Sch,556,99,17.8%,,
124159002,West Chester Area SD,SD,5137,J R Fugett MS,908,166,18.3%,,
124159002,West Chester Area SD,SD,1457,Mary C Howse El Sch,481,36,7.5%,,
124159002,West Chester Area SD,SD,4813,Penn Wood El Sch,489,68,13.9%,,
124159002,West Chester Area SD,SD,7324,Sarah W Starkweather El Sch,557,90,16.2%,,
124159002,West Chester Area SD,SD,1451,Stetson MS,869,151,17.4%,,
124159002,West Chester Area SD,SD,7894,West Chester Bayard Rustin HS,1215,188,15.5%,,
124159002,West Chester Area SD,SD,6734,West Chester East HS,1226,224,18.3%,,
124159002,West Chester Area SD,SD,1453,West Chester Henderson HS,1431,241,16.8%,,
124159002,West Chester Area SD,SD,1458,Westtown-Thornbury El Sch,543,74,13.6%,,
101308503,West Greene SD,SD,8353,West Greene El Ctr,339,128,37.8%,,
101308503,West Greene SD,SD,8442,West Greene JSHS,307,112,36.5%,,
103029553,West Jefferson Hills SD,SD,0516,Gill Hall El Sch,369,80,21.7%,,
103029553,West Jefferson Hills SD,SD,7382,Jefferson Hills Intermediate Sch,759,168,22.1%,,
103029553,West Jefferson Hills SD,SD,0519,McClellan El Sch,402,109,27.1%,,
103029553,West Jefferson Hills SD,SD,4867,Pleasant Hills MS,783,183,23.4%,,
103029553,West Jefferson Hills SD,SD,0523,Thomas Jefferson HS,941,193,20.5%,,
104437503,West Middlesex Area SD,SD,6803,Luther W Low El Sch,206,89,43.2%,,
104437503,West Middlesex Area SD,SD,7307,Oakview El Sch,168,82,48.8%,,
104437503,West Middlesex Area SD,SD,6129,West Middlesex Area JSHS,376,161,42.8%,,
103029603,West Mifflin Area SD,SD,0528,Clara Barton El Sch,221,107,48.4%,,
103029603,West Mifflin Area SD,SD,8455,Homeville El Sch,421,421,100.0%,,
103029603,West Mifflin Area SD,SD,0536,West Mifflin Area HS,911,478,52.5%,,
103029603,West Mifflin Area SD,SD,0535,West Mifflin Area MS,896,497,55.5%,,
126513020,West Oak Lane CS,CS,7548,West Oak Lane CS,996,996,100.0%,,
115508003,West Perry SD,SD,6344,Blain El Sch,255,122,47.8%,,
115508003,West Perry SD,SD,3594,Carroll El Sch,355,151,42.5%,,
115508003,West Perry SD,SD,4920,New Bloomfield El Sch,383,154,40.2%,,
115508003,West Perry SD,SD,3597,West Perry MS,495,228,46.1%,,
115508003,West Perry SD,SD,3596,West Perry SHS,704,244,34.7%,,
126510006,West Phila. Achievement CES,CS,7722,West Phila. Achievement CES,623,623,100.0%,,
115219002,West Shore SD,SD,1741,Allen MS,469,150,32.0%,,
115219002,West Shore SD,SD,1732,Cedar Cliff HS,1351,463,34.3%,,
115219002,West Shore SD,SD,7395,Crossroads MS,683,207,30.3%,,
115219002,West Shore SD,SD,4588,Fairview El Sch,224,53,23.7%,,
115219002,West Shore SD,SD,4583,Fishing Creek El Sch,459,103,22.4%,,
115219002,West Shore SD,SD,1736,Highland El Sch,474,194,40.9%,,
115219002,West Shore SD,SD,1716,Hillside El Sch,553,277,50.1%,,
115219002,West Shore SD,SD,8276,New Cumberland MS,569,242,42.5%,,
115219002,West Shore SD,SD,4585,Newberry El Sch,255,137,53.7%,,
115219002,West Shore SD,SD,4704,Red Land SHS,1090,286,26.2%,,
115219002,West Shore SD,SD,7332,Red Mill El Sch,552,169,30.6%,,
115219002,West Shore SD,SD,1738,Rossmoyne El Sch,432,186,43.1%,,
115219002,West Shore SD,SD,1734,Washington Heights El Sch,397,212,53.4%,,
118408707,West Side CTC,CTC,5059,West Side CTC,505,275,54.5%,,
112678503,West York Area SD,SD,4625,Lincolnway El Sch,417,201,48.2%,,
112678503,West York Area SD,SD,4629,Trimmer El Sch,430,180,41.9%,,
112678503,West York Area SD,SD,8350,Wallace El Sch,391,195,49.9%,,
